,Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514
888,Hyper Local,Sanjeevani Srivastava,I went there two times both for lunch.. first time food was very tasty and service was great but second time there was a little rush which detoriated the quality of food and service both a little bit. But overall nice place and a must visit,4,"4 Reviews , 26 Followers",3/24/2019 13:19,0,
889,Hyper Local,Anshul Jain,"Situated at the top floor of SLN terminus along with food court area.
Ambience and decor is pleasing.
Buffet doesn't do justice to price paid in terms of variety and service. We had to wait for bowls, spoons and refill of chutney etc.
They serve one veg soup, 2 veg starter, Live pasta which was also not upto the mark, 3 curry, Rice,biryani and different bread option. Gulabjamun and ice cream in dessert.",3,"74 Reviews , 447 Followers",3/23/2019 15:59,0,
890,Hyper Local,Akash Sarabhai,Nice and friendly place. Food was tasty and delicious. Service was very slow. Not able to manage for a bigger crowd of 15 people. Overall a decent place for food.,4,"3 Reviews , 2 Followers",3/23/2019 1:26,0,
891,Hyper Local,Supraja.prasad,"This place is within the SLN mall in Gachibowli. We took the outdoor seating, the ambience is fantastic. Had couple of bears with fries, chilli paneer, dahi kabab and spring rolls. The chilli paneer was very tasty , kabab a bit sweet for my taste buds. I feel the good options can be increased, overall good experience.",4,"62 Reviews , 189 Followers",3/22/2019 21:47,0,
892,Hyper Local,Rakesh Gudipudi,"U will not find many veg items here. But the biryani quantity wise, it will be adequate quantity for both people. We ordered green veg gulati (not so good) and one veg biryani.",3,"15 Reviews , 2 Followers",3/22/2019 19:37,0,
893,Hyper Local,Raj Kumar,The ambinece is Greet for a weekends night party the outdoor siating the Food is Greet verry fraindly staf thanks Roshan coming agen and agen,5,"1 Review , 2 Followers",3/21/2019 0:38,0,
894,Hyper Local,Anshul Gupta,The ambience is great for a weekend night party. The outdoor seating view is super. Staff is friendly and very interesting dishes to choose from. The tacos are the best on the menu. Do try.,4,"9 Reviews , 78 Followers",3/20/2019 18:21,0,
895,Hyper Local,Sweta Mohanty,"Ambience is good but not a lot of food options are there. Tried there mocktails which could have been better and the food was okay.
Increase the food and drinks options.",3,"31 Reviews , 95 Followers",3/20/2019 8:17,4,
896,Hyper Local,Abhilashmohanty273,"Best place to party
Pro
1.tastey food
2. Pizza especially chicken tikka pizza was best . The crust and the toppings are great.
3. BIRA is available
4. The bartender's bartending skill and dance is awesome
5. Overall Experience was good.
Cons
1. No dance floor
2. The space itself is bit congested .
3. We went for 1+1 buffet offers with gold but it was not there despite the offer being shown in Zomato.",4,"4 Reviews , 1 Follower",3/19/2019 21:33,1,
897,Hyper Local,Panchlal Kumar,So quit place nice food butter chicken momos mutton Shrek Kabab pasta verry fast service verry fraindly staf thanks Roshan coming agen and agen,5,"1 Review , 2 Followers",3/19/2019 17:38,0,
898,Hyper Local,Vemulapalli Sharmista,This is a quite happening place with good food and perfect ambience with the added outer seating.Menu options are limited but the taste is very good.You should have a prior reservation in case if you are too many people.It has good music along with a teeny tiny dance floor.,4,"63 Reviews , 142 Followers",3/19/2019 12:43,1,
899,Hyper Local,Laxman Gathpol,Lovely place with decent ambience. The food is really good. One of the best service in the city in hyper local Roshan was really amazing. Overall I have an awesome experience. Good team and l will visit again,5,"1 Review , 2 Followers",3/18/2019 16:17,0,
900,Cream Stone,Sravani,Undoubtedly the best place to have ice creams nowadays is Cream stone. Near to DLF and many hostels. Polite staff and friendly. Always crowded 😄,5,"10 Reviews , 10 Followers",5/22/2019 14:21,0,
901,Cream Stone,Sheshank Kumar,Always love to swiggy this food. Nutella brownie and ferrero rocher is amazing. Well packaged and well sent. No issues till date except i gain weight. A bit fan.,4,"4 Reviews , 7 Followers",5/9/2019 11:04,0,
902,Cream Stone,Akash Pingley,"The staff was polite and friendly. The quality has been Upto the mark at creamstone from the beginning.


The taste of the ice cream was also amazing and so was the ambience but it was a little crowded than expected but it was worth the visit.

Keep it up creamstone gachibowli",5,"22 Reviews , 90 Followers",5/7/2019 11:18,1,
903,Cream Stone,Samrat Samanta,"Twisted Mango, Mango famous within summer season. This summer you had Mango or not? Guys you should taste this mango flavor. I am sure mango lover will like this.",4,"1 Review , 46 Followers",5/1/2019 23:08,1,
904,Cream Stone,The Food O’Clock,"I had Death by Chocolate from here. I can’t find words to describe it. It was so good.

Taste 5/5
Amount 5/5 It will be hard to finish by only one person.

I already had three times by now and having more.

Recommended.",5,"25 Reviews , 13 Followers",5/1/2019 11:46,2,
905,Cream Stone,Bhargav Addepalli,Just because of a silly reason your customer care executives are talking about rules and ruthlessly saying customer has to bear the costs for uber mistake.,5,"1 Review , 1 Follower",4/30/2019 23:19,0,
906,Cream Stone,Bhavna Bhardwaj,"Staff is very polite and helpful.
Services provided is simply amazing.
Decor is comfortable.
The menu contains variety of flavours and each one of them has unique taste to offer.
Prices are pretty decent.

Do try their Tiramisu Chocolate & Hot Choco Fudge. I wish if they served more quantity in the same price.",5,"23 Reviews , 60 Followers",4/22/2019 21:13,0,
907,Cream Stone,Ritika Arora,"Had the best of icreams at #creamstone🍨. We went there around 2 in the morning. .
They have different flavours to pic from. We had alfanso, fruit exotica and ferrero rocher. Exquisite desserts with unique taste. I loved the alphanso. They chopped these mangos over the yummy icecream.
Highly recommended. 😇",4,"33 Reviews , 24 Followers",4/21/2019 13:09,3,
908,Cream Stone,Gunja,We Ordered alphonso ice cream.. we got it with only 2-3 pieces of mango.... This is not expected from cream stone. As we r regular customer.,1,1 Review,4/21/2019 0:01,0,
909,Cream Stone,S G K,Willy Wonka is my favourite. It is so Delicious and so chocolatey. The taste is so good and the choco chips are so crunchy. And the Brownie is so good. Totally it is Fab,5,"10 Reviews , 11 Followers",4/19/2019 22:45,0,
910,Cream Stone,Foodbug,"This place is heaven for ice cream lovers... Used to visit this place Everytime after having biryani in paradise... 🤪.. Best part abt them is, they prepare orders on stone counter only so u see things live happening...",5,"36 Reviews , 1224 Followers",4/19/2019 20:19,0,
911,Cream Stone,Polimati Naveen Prasad,"It's summer try to grab this delicious Alphonso mango Icecream..I loved it💯
I thoroughly enjoyed having this one. This is to all the mango lovers out there😋",4,"4 Reviews , 14 Followers",4/15/2019 0:44,1,
912,Cream Stone,Pavani Reddy,Quality was bad ...they just scoop ice cream,1,"1 Review , 13 Followers",4/10/2019 20:55,0,
913,Cream Stone,Deepak Arora,I ordered death by chocolate ice cream and as expected the taste was awesome and the best part was the delivery packing it was so nice that ice cream did not melt a bit also. Overall a good experience.,4,"24 Reviews , 8 Followers",4/10/2019 20:54,1,
914,Cream Stone,Kaushani Roy Choudhury,"The ice cream is really good, the ambiance is cute and the staff is courteous, no complaints as such. I like my ice cream to be a little subtle sweet but would highly recommend this to all the ice cream lovers.",4,"67 Reviews , 220 Followers",4/10/2019 9:54,0,
915,Cream Stone,Thehungryhyderabadi,"Do I have to write something about this? Ofcourse, all of us love it. I especially love their Alphonso mango 😋. Really like their nutella brownie as well.",4,"145 Reviews , 248 Followers",4/6/2019 3:05,1,
916,Cream Stone,Sumer Chawla,I liked the way they present and the staff were all ladies who prepared the order. Ice cream was too good that I felt better than naturals at that time. I ordered fresh fruits and nuts and it was amazing.,4,"10 Reviews , 10 Followers",4/1/2019 1:06,0,
917,Cream Stone,Bharat Prakash,"Rich taste. Exotic flavours !!

It’s my favourite place for desserts and birthday cakes

Would definitely recommend everyone to try their ice cream cakes !!",5,"2 Reviews , 1 Follower",3/30/2019 17:22,0,
